circuit,q,eps,n,F,purity,Q,diff,diff2,eig0,eig1,eig2,eig3,eig_min,p_Phi_plus,p_Phi_minus,p_Psi_plus,p_Psi_minus,bell_offdiag,delta_iso,iso_XXplusYY,iso_XXminusZZ,herm_err,trace_err,P_II,P_IX,P_IY,P_IZ,P_XI,P_XX,P_XY,P_XZ,P_YI,P_YX,P_YY,P_YZ,P_ZI,P_ZX,P_ZY,P_ZZ
step4,0.0,0.2,0,0.8499999999999999,0.7300000000000001,nan,nan,nan,0.04999999999999999,0.04999999999999999,0.05000000000000002,0.8500000000000001,0.04999999999999999,0.8499999999999999,0.04999999999999998,0.049999999999999975,0.049999999999999975,2.4659545749914493e-17,1.9229626863835638e-16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,-0.8,0.0,0.0,0.0,0.0,0.8
step4,0.0,0.2,1,0.9897260273972602,0.9795927941452433,0.7300000000000001,0.16134171906121056,nan,0.0034246575342463787,0.0034246575342465795,0.0034246575342465955,0.9897260273972603,0.0034246575342463787,0.9897260273972602,0.003424657534246504,0.0034246575342465717,0.003424657534246571,6.133793910729222e-16,6.306561151048087e-16,0.0,1.1102230246251565e-16,0.0,0.0,1.0,-4.5653445985517213e-17,5.323320767654153e-17,0.0,-3.0531525635954803e-17,0.9863013698630139,-8.439833122071488e-16,2.1050182750501525e-17,-4.9074194005035617e-17,-8.356329892382854e-16,-0.9863013698630139,1.5256610705979744e-16,0.0,-2.2255929719957487e-17,1.474769232003339e-16,0.9863013698630138
step4,0.0,0.2,2,0.999964082179972,0.9999281660800644,0.9795927941452431,0.011821887369553702,0.17316360643076426,1.1972606675789016e-05,1.19726066759261e-05,1.1972606676012273e-05,0.9999640821799722,1.1972606675789016e-05,0.999964082179972,1.1972606675902437e-05,1.1972606675925698e-05,1.1972606675925611e-05,1.1792007166148097e-15,1.2072474834515016e-15,0.0,0.0,0.0,0.0,1.0,-7.07123649891483e-17,1.046069880565663e-16,1.1102230246251565e-16,-6.981118854074721e-17,0.9999521095732964,-1.6294992203394984e-15,4.4393330951918476e-17,-1.0434393801055829e-16,-1.6289398177681406e-15,-0.9999521095732964,3.0425034586244417e-16,1.6653345369377348e-16,-4.447817183857504e-17,3.038866734991299e-16,0.9999521095732964
step4,0.0,0.2,3,0.9999999995699389,0.9999999991398782,0.9999281660800643,4.147382953193994e-05,0.011863361199085643,1.4335353251926935e-10,1.4335360826961558e-10,1.4335379353563472e-10,0.9999999995699392,1.4335353251926935e-10,0.999999999569939,1.4335358823407526e-10,1.4335360826826226e-10,1.4335360826800405e-10,1.7489021432638492e-15,1.7674483601988342e-15,0.0,0.0,0.0,0.0,1.0,-1.0150423067369276e-16,1.5715793379194904e-16,1.6653345369377348e-16,-1.015014788528724e-16,0.9999999994265856,-2.414909134180053e-15,6.69832674487103e-17,-1.5715712072481533e-16,-2.414907386076953e-15,-0.9999999994265856,4.560588447995358e-16,2.220446049250313e-16,-6.698353490919167e-17,4.560576952711604e-16,0.9999999994265856
step4,0.0,0.2,4,0.9999999999999998,1.0,0.9999999991398785,4.965914776056241e-10,4.147432612341755e-05,-3.924203766809133e-17,2.0550287747815574e-20,3.926258795583915e-17,1.0,-3.924203766809133e-17,0.9999999999999997,-1.6258839764163445e-17,2.055026666315705e-20,2.0550263596074424e-20,2.3077913761287772e-15,2.330751036710496e-15,0.0,0.0,0.0,0.0,1.0,-1.3273916413832256e-16,2.0983480191040287e-16,2.220446049250313e-16,-1.3273916410563422e-16,1.0,-3.191891198549643e-15,8.952914202963348e-17,-2.0983480190074277e-16,-3.1918911985288723e-15,-1.0,6.080334598386633e-16,2.220446049250313e-16,-8.952914203280966e-17,6.080334598250039e-16,1.0
step4,0.0,0.2,5,0.9999999999999998,1.0,1.0,5.753876423913228e-16,4.965914936431584e-10,-3.925231146709431e-17,1.024451595326109e-31,3.925231146709446e-17,1.0,-3.925231146709431e-17,0.9999999999999999,3.449020755439639e-17,3.143255260400832e-31,2.103379637380488e-32,2.887464126540897e-15,2.898793551390594e-15,0.0,0.0,0.0,0.0,1.0,-1.6397547340566365e-16,2.625120764652082e-16,3.885780586188048e-16,-1.639754734056647e-16,1.0,-3.969047313034935e-15,1.1207488284770841e-16,-2.625120764652072e-16,-3.969047313034935e-15,-1.0,7.600086493667075e-16,3.885780586188048e-16,-1.1207488284770553e-16,7.600086493667081e-16,1.0
step4,0.0,0.3,0,0.7749999999999998,0.6174999999999999,nan,nan,nan,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.7749999999999999,0.07500000000000001,0.7749999999999998,0.075,0.075,0.075,8.879893162462571e-18,1.9229626863835638e-16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,-0.7,0.0,0.0,0.0,0.0,0.7
step4,0.0,0.3,1,0.9726720647773277,0.9463398842793687,0.6174999999999999,0.22825203962091895,nan,0.009109311740890608,0.009109311740890687,0.009109311740890694,0.9726720647773279,0.009109311740890608,0.9726720647773278,0.009109311740890594,0.009109311740890687,0.009109311740890686,5.82551999807909e-16,6.828940753206967e-16,0.0,1.1102230246251565e-16,0.0,0.0,1.0,-5.554098588377037e-17,5.319479204685304e-17,5.551115123125783e-17,-2.9165632192454976e-17,0.9635627530364373,-8.120849901454086e-16,2.0352455632978362e-17,-4.622413030960905e-17,-7.986724774327482e-16,-0.9635627530364373,1.5061108991425027e-16,5.551115123125783e-17,-2.2213338705602392e-17,1.4286075008284818e-16,0.9635627530364372
step4,0.0,0.3,2,0.9997369458000092,0.9994739838633684,0.9463398842793687,0.03125183268806067,0.2595038723089796,8.768473333006877e-05,8.768473333015952e-05,8.768473333032516e-05,0.9997369458000094,8.768473333006877e-05,0.9997369458000093,8.768473333026717e-05,8.768473333015823e-05,8.768473333015797e-05,1.1987340038339404e-15,1.2571505640450961e-15,0.0,2.220446049250313e-16,0.0,0.0,1.0,-7.761927835627335e-17,1.0445434433657579e-16,1.1102230246251565e-16,-7.492927562112934e-17,0.9996492610666792,-1.6579188124673023e-15,4.433814459728599e-17,-1.0368322575593068e-16,-1.6563062447415283e-15,-0.9996492610666792,3.046768415678479e-16,1.6653345369377348e-16,-4.4579360448687424e-17,3.0364724245050836e-16,0.9996492610666794
step4,0.0,0.3,3,0.9999999769220229,0.9999999538440469,0.9994739838633686,0.0003037221781997105,0.03155555486626038,7.692658892641934e-09,7.692658921920591e-09,7.692659150095723e-09,0.9999999769220231,7.692658892641934e-09,0.9999999769220229,7.692659042291189e-09,7.692658921909689e-09,7.692658921907768e-09,1.856052801042575e-15,1.8855067747500036e-15,0.0,3.3306690738754696e-16,0.0,0.0,1.0,-1.0755786655159985e-16,1.5678402526007686e-16,2.220446049250313e-16,-1.0753739075592072e-16,0.9999999692293641,-2.5687496991303422e-15,6.701749250436706e-17,-1.5677797956768815e-16,-2.5687367088518372e-15,-0.9999999692293641,4.562482665926313e-16,2.220446049250313e-16,-6.701947904748871e-17,4.5623972981704e-16,0.9999999692293644
step4,0.0,0.3,4,0.9999999999999996,0.9999999999999996,0.9999999538440472,2.66481520791087e-08,0.00030374882635178963,5.5511151231257796e-17,5.917700502486584e-17,1.1102230246251565e-16,0.9999999999999998,5.5511151231257796e-17,0.9999999999999996,1.1775693440128312e-16,5.917700469357492e-17,5.917700452897614e-17,2.4157818584806437e-15,2.4296605153885535e-15,0.0,1.1102230246251565e-16,0.0,0.0,1.0,-1.3878394302586717e-16,2.0945828191957542e-16,2.220446049250313e-16,-1.387839412714269e-16,0.9999999999999997,-3.344547017044974e-15,8.95642284285182e-17,-2.0945828140114099e-16,-3.3445470159302252e-15,-0.9999999999999997,6.082192021505904e-16,3.3306690738754696e-16,-8.956422859908674e-17,6.082192014174721e-16,0.9999999999999998
step4,0.0,0.3,5,0.9999999999999998,1.0,0.9999999999999997,6.162556621968442e-16,2.6648152337620226e-08,-1.2135518488079512e-16,1.1093356479670472e-31,3.8088458033908494e-17,1.0,-1.2135518488079512e-16,0.9999999999999998,1.1496735851465464e-17,3.247755576439311e-31,2.9595552123320397e-32,2.9641436321682495e-15,2.983768710813692e-15,0.0,0.0,0.0,0.0,1.0,-1.7002025143233238e-16,2.6213555621999367e-16,1.6653345369377348e-16,-1.7002025143233347e-16,1.0,-4.107825191113081e-15,1.1210996933028945e-16,-2.6213555621999264e-16,-4.107825191113081e-15,-1.0,7.601943913189055e-16,1.6653345369377348e-16,-1.1210996933028644e-16,7.60194391318906e-16,1.0
step4,0.0,0.5,0,0.6249999999999998,0.4375,nan,nan,nan,0.12499999999999997,0.125,0.125,0.625,0.12499999999999997,0.6249999999999999,0.12499999999999997,0.12499999999999997,0.12499999999999997,4.844614790834e-18,2.254873622441467e-16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.5
step4,0.0,0.5,1,0.8928571428571426,0.8010204081632651,0.4375,0.30929478706587094,nan,0.03571428571428569,0.03571428571428572,0.03571428571428574,0.8928571428571428,0.03571428571428569,0.8928571428571427,0.035714285714285685,0.03571428571428569,0.035714285714285685,5.610911797031227e-16,6.302094743094106e-16,0.0,0.0,0.0,1.1102230246251565e-16,0.9999999999999999,-8.247777223471739e-17,5.1691398822667946e-17,1.1102230246251565e-16,-2.2503154529498394e-17,0.8571428571428571,-7.813484596471356e-16,1.9544641243372482e-17,-3.719650005068079e-17,-7.563599929865911e-16,-0.8571428571428571,1.3741860314711274e-16,-1.1102230246251565e-16,-2.2617784210715103e-17,1.2518168167874234e-16,0.8571428571428571
step4,0.0,0.5,2,0.9952229299363056,0.9904762870704695,0.8010204081632653,0.11820182945192532,0.42749661651779625,0.0015923566878980268,0.0015923566878980888,0.0015923566878980968,0.9952229299363058,0.0015923566878980268,0.9952229299363057,0.001592356687898067,0.0015923566878980873,0.0015923566878980858,1.2734672316701103e-15,1.30313526620297e-15,0.0,1.1102230246251565e-16,0.0,0.0,1.0,-1.0440856914206051e-16,1.0530467820002645e-16,5.551115123125783e-17,-8.91245134661872e-17,0.9936305732484078,-1.7723410329681011e-15,4.5777041976976435e-17,-1.0121997086305115e-16,-1.764384461948716e-15,-0.9936305732484078,3.0561920272875923e-16,0.0,-4.6894124029920845e-17,3.0094789506460103e-16,0.9936305732484076
step4,0.0,0.5,3,0.9999923200589818,0.9999846401966059,0.9904762870704696,0.005507217342394844,0.12370904679432017,2.559980339322809e-06,2.5599803393511455e-06,2.5599803393783205e-06,0.999992320058982,2.559980339322809e-06,0.9999923200589819,2.5599803393779952e-06,2.5599803393509715e-06,2.559980339350933e-06,1.8395365469726305e-15,1.8498420600411e-15,0.0,0.0,0.0,0.0,1.0,-1.2901743920023136e-16,1.56632091217201e-16,1.1102230246251565e-16,-1.2860207687439206e-16,0.9999897600786426,-2.5501878016168337e-15,6.912921184610003e-17,-1.5651097185142334e-16,-2.549930468072673e-15,-0.9999897600786426,4.572829363207727e-16,1.1102230246251565e-16,-6.916821056657295e-17,4.571158057762921e-16,0.9999897600786426
step4,0.0,0.5,4,0.9999999999803391,0.9999999999606786,0.9999846401966059,8.868009326019138e-06,0.005516085351720864,6.553591003211067e-12,6.553591003211068e-12,6.553600000371841e-12,0.9999999999803393,6.553591003211067e-12,0.9999999999803392,6.553562204038808e-12,6.553600000028737e-12,6.55359999997377e-12,2.4087243265824047e-15,2.4205021097996264e-15,0.0,1.1102230246251565e-16,0.0,0.0,1.0,-1.6004797940724383e-16,2.0925045021569007e-16,1.6653345369377348e-16,-1.6004739353059787e-16,0.9999999999737857,-3.330720515843242e-15,9.169508476947149e-17,-2.0925027709913863e-16,-3.3307201436208347e-15,-0.9999999999737857,6.091793664901334e-16,1.6653345369377348e-16,-9.169514172207252e-17,6.0917912170828e-16,0.9999999999737856
step4,0.0,0.5,5,0.9999999999999998,1.0,0.9999999999606787,2.2702246282191726e-11,8.868032028265413e-06,-1.213551671437903e-16,4.295078782666722e-23,3.8088483247691384e-17,1.0,-1.213551671437903e-16,0.9999999999999998,1.1496735851465464e-17,4.2950050308402695e-23,4.29499098104793e-23,2.9841759355591535e-15,3.003670129620154e-15,0.0,0.0,0.0,0.0,1.0,-1.9128399575831714e-16,2.619276382226388e-16,1.6653345369377348e-16,-1.9128399575682393e-16,1.0,-4.135580766892146e-15,1.1424085406447008e-16,-2.619276382221962e-16,-4.135580766891196e-15,-1.0,7.611544336503668e-16,1.6653345369377348e-16,-1.1424085406461228e-16,7.611544336497427e-16,1.0
step4,0.0,0.5,6,0.9999999999999998,1.0,1.0,5.847670000605455e-16,2.270226232909743e-11,-4.5762474079569344e-32,1.4820460210731672e-31,5.551115123125797e-17,1.0,-4.5762474079569344e-32,0.9999999999999999,6.22457831700253e-17,3.8403019053831755e-31,3.008729011486226e-32,3.569828405912446e-15,3.580019136003932e-15,0.0,0.0,0.0,0.0,1.0,-2.225203050412555e-16,3.1460491278205305e-16,3.3306690738754696e-16,-2.2252030504125714e-16,1.0,-4.926614671774132e-15,1.367865948810288e-16,-3.146049127820517e-16,-4.926614671774132e-15,-1.0,9.131296231849285e-16,3.3306690738754696e-16,-1.3678659488102441e-16,9.131296231849294e-16,1.0
step4,1e-05,0.05,0,0.9624999999999998,0.926875,nan,nan,nan,0.0124999999999999,0.012500000000000011,0.012500000000000067,0.9624999999999999,0.0124999999999999,0.9624999999999998,0.01250000000000003,0.01250000000000001,0.01250000000000001,8.494454310017238e-17,1.9229626863835638e-16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,-0.95,0.0,0.0,0.0,0.0,0.95
step4,1e-05,0.05,1,0.9994764846195614,0.9989533346677555,0.9267687805921965,0.042696766746306354,nan,0.00017367236822350528,0.00017367236822367105,0.0001761706439911584,0.9994764846195616,0.00017367236822350528,0.9994764846195614,0.0001761706439912049,0.0001736723682236697,0.00017367236822350574,6.232028317133038e-16,2.0398336224448534e-06,2.220446049250313e-16,4.996551535185745e-06,0.0,0.0,1.0,-1.4654687018483786e-17,-1.2647376562922161e-17,-5.551115123125783e-17,-5.217374622769095e-17,0.9993003139755705,-8.526621346111531e-16,1.616528462728398e-17,9.124556515156706e-17,-8.399290487682478e-16,-0.9993003139755703,1.8856429569499954e-16,-5.551115123125783e-17,-3.5472981400765635e-17,2.6290224695601945e-16,0.9993053105271057
step4,1e-05,0.05,2,0.9999824047108283,0.9999648098386187,0.9988384663354932,0.0005841862017664541,0.04328095294750999,5.031484029356931e-06,5.031484029519736e-06,7.532321112624037e-06,0.9999824047108286,5.031484029356931e-06,0.9999824047108283,7.532321112685204e-06,5.031484029573228e-06,5.031484029444918e-06,1.2724164499424718e-15,2.0419249278571607e-06,2.220446049250313e-16,5.00167416617181e-06,0.0,2.220446049250313e-16,1.0000000000000002,-6.85895923627899e-17,-1.0563536510649353e-17,-1.6653345369377348e-16,-9.749005287148397e-17,0.9999748723897159,-1.757049165077221e-15,1.576158201261267e-17,9.997462122888299e-17,-1.733498892444385e-15,-0.9999748723897157,4.032665246616034e-16,0.0,-3.0503685231685655e-17,4.2871130856734436e-16,0.9999798740638821
step4,1e-05,0.05,3,0.9999824998544153,0.9999650001213378,0.9998498201360115,1.098645081962894e-07,0.0005842960641155954,5.0000505549233165e-06,5.000050555002496e-06,7.500044474594108e-06,0.9999824998544153,5.0000505549233165e-06,0.9999824998544153,7.500044474555345e-06,5.000050554987572e-06,5.0000505550162945e-06,1.8903891416496723e-15,2.041236487656444e-06,0.0,4.9999878390938335e-06,0.0,0.0,1.0,-1.4589139551003583e-16,-9.305617930245524e-17,-5.551115123125783e-17,-1.3617678329947046e-16,0.999974999809941,-2.5872422714545662e-15,-7.284114784668266e-18,1.234860054008703e-16,-2.6074667500573273e-15,-0.999974999809941,6.086613796049737e-16,-1.1102230246251565e-16,-4.792464797896842e-17,5.973624900635974e-16,0.9999799997977801
step4,1e-05,0.05,4,0.9999824998562444,0.999965000124996,0.999850010395898,2.116640857923714e-12,1.0986662112532635e-07,5.000050001756906e-06,5.000050001847618e-06,7.500043751714733e-06,0.9999824998562445,5.000050001756906e-06,0.9999824998562444,7.500043751686955e-06,5.0000500018407505e-06,5.000050001825013e-06,2.5391582276897995e-15,2.041236349099293e-06,0.0,4.999987499809677e-06,0.0,0.0,1.0,-1.8789720314448932e-16,-1.6945899712124365e-16,5.551115123125783e-17,-1.4583622823052756e-16,0.9999749998124929,-3.4812067997885725e-15,4.9685602340576995e-17,1.1637691759481738e-16,-3.495567129741066e-15,-0.9999749998124929,8.234027035571833e-16,0.0,-3.384933153514909e-17,8.106446214501692e-16,0.9999799997999927
step4,1e-05,0.05,5,0.9999824998562448,0.9999650001249966,0.9998500103995556,7.659384954030441e-16,2.1169933014406176e-12,5.0000500017707415e-06,5.000050001841259e-06,7.5000437514030625e-06,0.999982499856245,5.0000500017707415e-06,0.9999824998562447,7.500043751430421e-06,5.0000500018318634e-06,5.000050001766956e-06,3.1910579910187012e-15,2.0412363488999994e-06,2.220446049250313e-16,4.999987499143543e-06,0.0,0.0,1.0,-2.0655368888726594e-16,-1.2405808774535668e-16,0.0,-2.0305614035049647e-16,0.9999749998124936,-4.364014759226749e-15,1.2305837790385706e-16,1.3950484440191033e-16,-4.410912304144256e-15,-0.9999749998124934,1.0295272979547827e-15,0.0,-8.948377933939595e-17,1.0117976461580873e-15,0.9999799997999927
step4,1e-05,0.1,0,0.9249999999999998,0.8574999999999999,nan,nan,nan,0.024999999999999935,0.024999999999999994,0.025000000000000026,0.925,0.024999999999999935,0.9249999999999998,0.024999999999999956,0.024999999999999988,0.024999999999999988,2.924295323337349e-18,1.7554167342883506e-16,0.0,1.1102230246251565e-16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,-0.9,0.0,0.0,0.0,0.0,0.8999999999999999
step4,1e-05,0.1,1,0.9977953408404052,0.9955971623809663,0.8574021051343372,0.08405681928455701,nan,0.0007340554958953438,0.0007340554958953926,0.0007365481678036909,0.9977953408404054,0.0007340554958953438,0.9977953408404052,0.000736548167803725,0.0007340554958953611,0.0007340554958953581,6.619526349109613e-16,2.035258090595186e-06,0.0,4.9853438167657416e-06,0.0,2.220446049250313e-16,0.9999999999999998,-4.757283469950903e-17,2.180433855224561e-17,1.1102230246251565e-16,-1.719661313493098e-17,0.9970587926726017,-8.878388361494332e-16,1.7255903876851968e-17,3.21172039431798e-17,-9.180438491091886e-16,-0.9970587926726017,1.9076490333686183e-16,1.6653345369377348e-16,3.808190070320833e-17,2.034137491083197e-16,0.9970637780164184
step4,1e-05,0.1,2,0.9999808562052555,0.9999617129033367,0.9954826967672286,0.0025236157684446077,0.0865804350524785,5.546718620099332e-06,5.546718620135663e-06,8.050357504096426e-06,0.9999808562052557,5.546718620099332e-06,0.9999808562052556,8.05035750409968e-06,5.546718620111854e-06,5.546718620087081e-06,1.2915183813743894e-15,2.044212588634402e-06,0.0,5.007277767976603e-06,0.0,0.0,1.0,-4.4171416533271646e-17,1.28180859403738e-18,2.220446049250313e-16,-7.300156337397666e-17,0.9999728058477516,-1.772968809994181e-15,-3.265313550598002e-17,2.093051817016111e-17,-1.773557716511918e-15,-0.9999728058477516,3.9502449638456225e-16,1.6653345369377348e-16,2.2329008126622037e-18,4.063665463892787e-16,0.9999778131255196
step4,1e-05,0.1,3,0.9999824998238276,0.9999650000601639,0.9998467235723411,1.8978895801172422e-06,0.002525513655685847,5.000059876787061e-06,5.000059876838127e-06,7.500056418624632e-06,0.9999824998238278,5.000059876787061e-06,0.9999824998238275,7.50005641867745e-06,5.000059876794899e-06,5.000059876833397e-06,1.9023875781493467e-15,2.041238628778213e-06,0.0,4.9999930836763795e-06,0.0,0.0,1.0,-7.885783438108396e-17,-4.104505666385788e-17,1.6653345369377348e-16,-9.632569462275773e-17,0.9999749997674091,-2.6454011928546353e-15,-3.194541367563462e-17,7.781976621458877e-17,-2.5904595510043386e-15,-0.9999749997674091,6.067633195296717e-16,1.6653345369377348e-16,3.29232755656192e-17,5.905295826490872e-16,0.9999799997604928
