circuit,q,eps,n,F,purity,Q,diff,diff2,eig0,eig1,eig2,eig3,eig_min,p_Phi_plus,p_Phi_minus,p_Psi_plus,p_Psi_minus,bell_offdiag,delta_iso,iso_XXplusYY,iso_XXminusZZ,herm_err,trace_err,P_II,P_IX,P_IY,P_IZ,P_XI,P_XX,P_XY,P_XZ,P_YI,P_YX,P_YY,P_YZ,P_ZI,P_ZX,P_ZY,P_ZZ
step5,0.0,0.05,60,0.9999999999998996,0.9999999999999989,0.9999999999999998,7.440043745690354e-09,1.4880087520492231e-08,-6.961458968054084e-17,1.0025458407741195e-16,6.612363413099589e-16,0.9999999999999994,-6.961458968054084e-17,0.9999999999998995,1.522164291719782e-14,5.5832790067752136e-14,2.9203329092594087e-14,4.4635763611017366e-07,4.4635763611094256e-07,5.3290705182007514e-14,8.126832540256146e-14,0.0,0.0,1.0,9.08850122223749e-09,-8.73932599626822e-08,9.090235580933026e-08,9.088451025597577e-09,0.9999999999999112,2.286787556259423e-07,-3.2993642345097606e-07,8.739321936389644e-08,2.2867860073795608e-07,-0.9999999999998579,-4.7046240254539676e-07,9.090239977416203e-08,3.299365309898383e-07,-4.7046233567362724e-07,0.9999999999998299
step5,0.0,0.05,70,0.9999999999998637,0.9999999999999988,0.9999999999999993,7.440043398225014e-09,1.4880086836033028e-08,-9.142744181747113e-17,1.4971305906370012e-16,7.804333630258552e-16,0.9999999999999994,-9.142744181747113e-17,0.9999999999998636,2.0755268416789094e-14,7.582372795998962e-14,3.9721013301201187e-14,5.207580698586385e-07,5.207580698528071e-07,7.216449660063518e-14,1.1002310174035301e-13,0.0,0.0,1.0,1.0592110145471578e-08,-1.0197925906421831e-07,1.0604754080434375e-07,1.0592041897092286e-08,0.9999999999998791,2.6680389158704493e-07,-3.8492411472863725e-07,1.0197920377187988e-07,2.6680368093055637e-07,-0.9999999999998069,-5.488798145495478e-07,1.0604760064536478e-07,3.849242614230871e-07,-5.488797232983813e-07,0.9999999999997691
step5,0.0,0.05,80,0.9999999999998219,0.9999999999999984,0.9999999999999994,7.440043043452756e-09,1.4880086112461205e-08,-1.7840145491527643e-17,2.0303338037194397e-16,7.757560453591595e-16,0.9999999999999992,-1.7840145491527643e-17,0.9999999999998219,2.7254759907121917e-14,9.889044132915327e-14,5.18568948027282e-14,5.951585004843586e-07,5.951585004893685e-07,9.414691248821327e-14,1.433297924791077e-13,0.0,0.0,1.0,1.2095722388917218e-08,-1.1656526168093609e-07,1.2119272485566768e-07,1.2095633311015592e-08,0.9999999999998419,3.049290288128518e-07,-4.399117911897918e-07,1.1656518943440144e-07,3.0492875380774395e-07,-0.9999999999997478,-6.272972308589514e-07,1.211928030153686e-07,4.399119830647169e-07,-6.272971114773839e-07,0.9999999999996986
step5,0.0,0.05,90,0.9999999999997748,0.9999999999999982,0.9999999999999998,7.440042678841864e-09,1.4880085389522268e-08,-9.608421837044012e-17,2.0748074754635338e-16,6.08235344489693e-16,0.9999999999999991,-9.608421837044012e-17,0.9999999999997748,3.4329566811655274e-14,1.2503293046540144e-13,6.56109726757364e-14,6.695589277451432e-07,6.695589277410119e-07,1.1879386363489175e-13,1.815214645262131e-13,0.0,0.0,1.0,1.3599337952574199e-08,-1.3115126781283537e-07,1.3633790779676858e-07,1.3599225267367601e-08,0.9999999999998,3.430541668453954e-07,-4.948994528344401e-07,1.3115117635146122e-07,3.4305381891155364e-07,-0.9999999999996813,-7.057146514736053e-07,1.3633800693968467e-07,4.948996959147268e-07,-7.057145002106348e-07,0.9999999999996185
step5,0.0,0.05,100,0.9999999999997224,0.9999999999999987,0.9999999999999999,7.440042319248022e-09,1.4880084656112107e-08,-2.6983556017098873e-19,1.4075412872102796e-16,7.788956533978978e-16,0.9999999999999993,-2.6983556017098873e-19,0.9999999999997224,4.226874160730009e-14,1.5425119565889247e-13,8.098324599878709e-14,7.43959351438174e-07,7.43959351430069e-07,1.4654943925052066e-13,2.240430063693566e-13,0.0,0.0,1.0,1.510295683644133e-08,-1.4573727745991613e-07,1.5148308951662415e-07,1.5102817766147625e-08,0.9999999999997536,3.811793054903862e-07,-5.498870996625813e-07,1.4573716452305938e-07,3.811788760476984e-07,-0.9999999999996071,-7.841320763935075e-07,1.5148321186320146e-07,5.498873999731159e-07,-7.841318894981337e-07,0.9999999999995296
step5,0.0,0.05,110,0.9999999999996643,0.9999999999999988,0.9999999999999996,7.4400419318419e-09,1.4880083902001054e-08,-6.300744040732363e-18,1.495257166664825e-16,7.151847382103042e-16,0.9999999999999994,-6.300744040732363e-18,0.9999999999996643,5.1049290837464957e-14,1.8654523719978466e-13,9.797371385044193e-14,8.183597716321539e-07,8.183597716355753e-07,1.7719159473017498e-13,2.7111646261346323e-13,0.0,0.0,1.0,1.6606579040518264e-08,-1.6032329062217865e-07,1.6662826957114518e-07,1.6606410807356007e-08,0.999999999999702,4.193044454000793e-07,-6.048747316742143e-07,1.603231539491966e-07,4.1930392586843604e-07,-0.9999999999995248,-8.625495056186567e-07,1.6662841767489667e-07,6.048750952398832e-07,-8.625492793398812e-07,0.9999999999994309
step5,0.0,0.05,120,0.9999999999996005,0.9999999999999986,0.9999999999999991,7.4400415686929236e-09,1.4880083175507306e-08,-5.901988176594843e-17,1.7773330723451204e-16,7.477610602784203e-16,0.9999999999999993,-5.901988176594843e-17,0.9999999999996005,6.075645374476142e-14,2.21915055378236e-13,1.1658237530926258e-13,8.927601882531648e-07,8.9276018825895e-07,2.107203300738547e-13,3.2229774404868294e-13,0.0,0.0,1.0,1.8110204564804157e-08,-1.7490930729962244e-07,1.8177344868197665e-07,1.8110004390992006e-08,0.9999999999996453,4.5742958610262955e-07,-6.598623488693392e-07,1.7490914462987216e-07,4.574289679019235e-07,-0.9999999999994346,-9.409669391490493e-07,1.8177362487437065e-07,6.598627817150275e-07,-9.409666697358767e-07,0.999999999999323
step5,0.0,0.05,130,0.9999999999995315,0.9999999999999987,0.9999999999999996,7.440041185670983e-09,1.488008238247939e-08,-6.232805514581238e-17,8.936918551951279e-17,6.841078876544509e-16,0.9999999999999993,-6.232805514581238e-17,0.9999999999995314,7.121893479134704e-14,2.603606504844051e-13,1.3680922945381124e-13,9.67160601357349e-07,9.671606013497983e-07,2.4713564528155985e-13,3.7836400679225335e-13,0.0,0.0,1.0,1.9613833409299644e-08,-1.8949532749224905e-07,1.9691862707116314e-07,1.961359851705594e-08,0.999999999999584,4.955547277229357e-07,-7.148499512479559e-07,1.8949513656508663e-07,4.955540022730621e-07,-0.9999999999993369,-1.0193843769846847e-06,1.9691883412775724e-07,7.148504593985488e-07,-1.0193840606861205e-06,0.9999999999992056
step5,0.0,0.05,140,0.9999999999994565,0.9999999999999983,0.9999999999999996,7.440040819403842e-09,1.4880081678586077e-08,-5.5275231740557194e-17,1.718324609214079e-16,8.806303340146778e-16,0.9999999999999993,-5.5275231740557194e-17,0.9999999999994565,8.267979951394707e-14,3.0188202280844947e-13,1.586542753626504e-13,1.0415610107503436e-06,1.0415610107515773e-06,2.864375403532904e-13,4.384270724244743e-13,0.0,0.0,1.0,2.111746557400356e-08,-2.0408135120005662e-07,2.1206380440563777e-07,2.111719318554818e-08,0.9999999999995173,5.336798699695639e-07,-7.698375388100641e-07,2.0408112975484016e-07,5.336790286904208e-07,-0.9999999999992308,-1.0978018191255595e-06,2.12064044546878e-07,7.698381282904461e-07,-1.097801452190612e-06,0.9999999999990788
step5,0.0,0.05,150,0.9999999999993764,0.9999999999999987,0.9999999999999993,7.440040452894968e-09,1.4880080976545563e-08,3.1411256630112094e-17,1.817181470558877e-16,7.61761638482386e-16,0.9999999999999993,3.1411256630112094e-17,0.9999999999993765,9.483849865854538e-14,3.4647917264052726e-13,1.8211751211434227e-13,1.1159614165863694e-06,1.1159614165799194e-06,3.2862601528904634e-13,5.032640970625835e-13,0.0,0.0,1.0,2.2621101058915268e-08,-2.1866737842304621e-07,2.2720898068540052e-07,2.262078839646756e-08,0.9999999999994461,5.718050133282365e-07,-8.24825111555664e-07,2.1866712419913192e-07,5.718040476397241e-07,-0.9999999999991175,-1.176219265571672e-06,2.2720925624275523e-07,8.248257883907191e-07,-1.1762188442493509e-06,0.9999999999989428
step5,0.0,0.05,160,0.9999999999992906,0.9999999999999987,0.9999999999999993,7.440040098756333e-09,1.4880080227256914e-08,3.833393830575928e-17,1.7530825635499556e-16,8.178682411493835e-16,0.9999999999999992,3.833393830575928e-17,0.9999999999992907,1.0787979710068562e-13,3.9415210027079597e-13,2.0719893878744935e-13,1.1903618187625379e-06,1.1903618187583353e-06,3.739231146937527e-13,5.724309914967307e-13,0.0,0.0,1.0,2.4124739864034664e-08,-2.3325340916121888e-07,2.42354156132496e-07,2.412438414981509e-08,0.9999999999993698,6.099301574103739e-07,-8.798126694847531e-07,2.3325311989796402e-07,6.099290587323948e-07,-0.9999999999989959,-1.2546367163230188e-06,2.4235446965947816e-07,8.798134396993651e-07,-1.2546362368623371e-06,0.9999999999987974
