circuit,q,eps,n,F,purity,Q,diff,diff2,eig0,eig1,eig2,eig3,eig_min,p_Phi_plus,p_Phi_minus,p_Psi_plus,p_Psi_minus,bell_offdiag,delta_iso,iso_XXplusYY,iso_XXminusZZ,herm_err,trace_err,P_II,P_IX,P_IY,P_IZ,P_XI,P_XX,P_XY,P_XZ,P_YI,P_YX,P_YY,P_YZ,P_ZI,P_ZX,P_ZY,P_ZZ
step3,0.0,0.5,3,0.9999923200589818,0.9999846401966059,0.990476287070469,0.005507217342394767,0.12370904679432024,2.5599803393169496e-06,2.5599803393509816e-06,2.559980339384597e-06,0.999992320058982,2.5599803393169496e-06,0.9999923200589819,2.559980339394254e-06,2.5599803393510553e-06,2.559980339350907e-06,9.390705911403532e-17,2.0748169593891708e-16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.1102230246251565e-16,0.0,0.9999897600786426,1.2432316394314442e-32,0.0,0.0,1.2432316394314442e-32,-0.9999897600786426,0.0,-1.1102230246251565e-16,0.0,0.0,0.9999897600786426
step3,0.0,0.5,4,0.9999999999803391,0.9999999999606785,0.9999846401966049,8.868009325939032e-06,0.005516085351720706,6.5535776321442675e-12,6.553599999948319e-12,6.5536688821663496e-12,0.9999999999803393,6.5535776321442675e-12,0.9999999999803391,6.553606218454187e-12,6.553600000056325e-12,6.553599999840313e-12,1.1140467509942087e-16,2.0323640507535316e-16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.1102230246251565e-16,0.0,0.9999999999737856,4.930455212959692e-32,0.0,0.0,4.930455212959692e-32,-0.9999999999737856,0.0,-1.6653345369377348e-16,0.0,0.0,0.9999999999737856
step3,0.0,0.5,5,0.9999999999999998,0.9999999999999998,0.9999999999606777,2.2702230250057844e-11,8.868032028169281e-06,-1.767534463896982e-33,4.294977811281684e-23,2.7755575615628914e-17,1.0,-1.767534463896982e-33,0.9999999999999998,2.7755575615628907e-17,4.295005363820409e-23,4.29495025838945e-23,9.295761176505985e-17,2.3221977550953004e-16,0.0,1.1102230246251565e-16,0.0,0.0,1.0,0.0,0.0,-5.551115123125783e-17,0.0,0.9999999999999999,6.779273404473773e-32,0.0,0.0,6.779273404473773e-32,-0.9999999999999999,0.0,-5.551115123125783e-17,0.0,0.0,1.0
step3,0.0,0.5,6,0.9999999999999998,1.0,0.999999999999999,1.4686870114881771e-16,2.2702342422931248e-11,-3.0460145672704026e-37,2.2476661292366272e-33,5.551115123125783e-17,1.0,-3.0460145672704026e-37,0.9999999999999999,5.5511151231257815e-17,2.2735271995121807e-33,2.2211958560476185e-33,1.1514081855831743e-16,3.6188843062238402e-16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.1102230246251565e-16,0.0,1.0,8.01186856865091e-32,0.0,0.0,8.01186856865091e-32,-1.0,0.0,-1.1102230246251565e-16,0.0,0.0,1.0
step3,1e-05,0.05,0,0.9624999999999998,0.926875,nan,nan,nan,0.0124999999999999,0.012500000000000011,0.012500000000000067,0.9624999999999999,0.0124999999999999,0.9624999999999998,0.01250000000000003,0.01250000000000001,0.01250000000000001,8.494454310017238e-17,1.9229626863835638e-16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,-0.95,0.0,0.0,0.0,0.0,0.95
step3,1e-05,0.05,1,0.9994724414927618,0.9989452540803229,0.9267552447842858,0.042692098145618924,nan,0.0001750200816490879,0.0001750200816491312,0.00017751834393973823,0.999472441492762,0.0001750200816490879,0.9994724414927618,0.00017751834393972616,0.0001750200816491406,0.00017502008164909993,1.0305705000626736e-16,2.0398226185171073e-06,0.0,4.996524581191153e-06,0.0,1.1102230246251565e-16,0.9999999999999999,0.0,0.0,0.0,0.0,0.9992949231488223,7.902443375685761e-18,0.0,0.0,5.9704781004858986e-18,-0.9992949231488223,0.0,0.0,0.0,0.0,0.9992999196734035
step3,1e-05,0.05,2,0.9999786492965135,0.9999572992050001,0.9988154096848507,0.0005845184235275546,0.04327661656858345,6.2832907274574e-06,6.283290727537285e-06,8.7841220312622e-06,0.9999786492965137,6.2832907274574e-06,0.9999786492965135,8.78412203136415e-06,6.283290727461486e-06,6.283290727540972e-06,2.6296976246678124e-17,2.0419202090849894e-06,2.220446049250313e-16,5.001662607861945e-06,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9999698651744822,6.620392877964273e-18,0.0,0.0,3.1881019498741e-18,-0.9999698651744824,0.0,0.0,0.0,0.0,0.99997486683709
step3,1e-05,0.05,3,0.9999787496111128,0.999957499828498,0.9998273131324196,1.158353699028602e-07,0.0005846342568473476,6.250133735673619e-06,6.2501337357088655e-06,8.75012141562498e-06,0.999978749611113,6.250133735673619e-06,0.9999787496111128,8.750121415681096e-06,6.2501337357060026e-06,6.250133735716658e-06,6.492402162653584e-17,2.0412313930371745e-06,0.0,4.99997535985397e-06,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9999699994896973,4.907914518304932e-18,0.0,0.0,1.4722005769257762e-17,-0.9999699994896973,0.0,0.0,0.0,0.0,0.9999749994650572
step3,1e-05,0.05,4,0.999978749614045,0.9999574998343621,0.9998275137278316,3.3889684999402832e-12,1.158387564758324e-07,6.250132818512582e-06,6.250132818568042e-06,8.750120317768507e-06,0.9999787496140451,6.250132818512582e-06,0.9999787496140449,8.750120317815502e-06,6.25013281854652e-06,6.250132818582904e-06,3.7934196803191074e-17,2.0412312454756863e-06,0.0,4.999974998476375e-06,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9999699994937273,2.976358223563692e-22,0.0,0.0,-6.6294635323013755e-22,-0.9999699994937273,0.0,0.0,0.0,0.0,0.9999749994687258
step3,1e-05,0.05,5,0.9999787496140452,0.9999574998343626,0.9998275137336949,3.5183455395064367e-16,3.389283905895228e-12,6.2501328184155865e-06,6.250132818544853e-06,8.750120317634297e-06,0.9999787496140453,6.2501328184155865e-06,0.9999787496140452,8.75012031761448e-06,6.250132818560113e-06,6.250132818435049e-06,5.576681286080761e-17,2.0412312454171872e-06,2.220446049250313e-16,4.999974998032286e-06,0.0,0.0,1.0,0.0,0.0,-5.551115123125783e-17,0.0,0.9999699994937279,8.972038201185266e-18,0.0,0.0,8.973400451982994e-18,-0.9999699994937277,0.0,0.0,0.0,0.0,0.9999749994687259
